,Source,Destination
1054,3979294758,183804985
1055,890656879,454854845
1056,103086579,285280375
1057,1147960591,2994775418
1058,74968418,217844430
1059,103739847,432571248
1060,986933865322180608,285280375
1061,896763929338269696,965646806884470785
1062,3150940290,18536016
1063,890656879,454854845
1064,19060867,929817426
1065,43112080,924992413340454912
1066,119658502,104451093
1067,2476962080,2476962080
1068,19060867,929817426
1069,3150940290,1421770333
1070,45075214,426409984
1071,45075214,269047581
1072,19060867,929817426
1073,24139516,245651739
1074,3150940290,2876471190
1075,45075214,2312696186
1076,24139516,94156296
1077,293064196,293064196
1078,2647091335,3118339836
1079,2937226916,285280375
1080,74968418,90606511
1081,53313935,1024308566025371653
1082,103739847,481254586
1083,24139516,166250343
1084,1020237020000542720,1076876993889615872
1085,103739847,3412637053
1086,45075214,148621730
1087,74968418,66448725
1088,103086579,17197378
1089,3150940290,705962577239494656
1090,2647091335,187570962
1091,2937226916,69948337
1092,2937226916,69948337
1093,78544238,285280375
1094,16447263,197113053
1095,1059132456362749955,862996440
1096,1053334186629754881,987649616081510400
1097,103086579,285280375
1098,896763929338269696,1097556202484125696
1099,97806604,1015311474196209664
1100,976406433200791552,285280375
1101,74968418,4700992213
1102,192547775,285280375
1103,1013305270129307650,1080741015768555520
1104,381036687,100411404
1105,74968418,156209575
1106,74968418,1062607824
1107,1059132456362749955,862690317945982977
1108,3150940290,2400208668
1109,40276045,71782652
1110,381036687,66448725
1111,40276045,392759613
1112,118395320,856127598845362180
1113,896763929338269696,4863575829
1114,24139516,322183634
1115,896763929338269696,3254481906
1116,977821928936394753,1076876993889615872
1117,103739847,1264268972
1118,705585197547397120,747574138001293313
1119,74968418,1062607824
1120,381036687,914159126
1121,703065036701376513,726939899979423744
1122,3150940290,117767974
1123,74968418,394162289
1124,103739847,361708795
1125,40276045,39118710
1126,24139516,82861603
1127,3046490198,793289319918215168
1128,39927901,363612076
1129,143409262,1039050660
1130,977821928936394753,1097203677742485504
1131,890656879,1269842413
1132,103086579,85663416
1133,752214203667275776,713330921005395968
1134,2647091335,46882827
1135,2166035546,1076211524220252160
1136,1096452712760295426,835517909246033921
1137,896763929338269696,1227429690
1138,103739847,3182943151
1139,74968418,722065660101181441
1140,2647091335,69948337
1141,2647091335,69948337
1142,2647091335,1071055736891789314
1143,1696190059,56867622
1144,185159449,418558391
1145,203807735,890299605170233344
1146,2937226916,230409261
1147,74968418,74968418
1148,716712275583877120,1005770840
1149,2231471756,912287616145383424
1150,1020237020000542720,4614223707
1151,890656879,2798553282
1152,2937226916,928234442203820036
1153,103739847,779978275024015360
1154,381036687,4488553272
1155,14721839,418558391
1156,951825576771203072,1076211524220252160
1157,45075214,1469302632
1158,1020237020000542720,4614223707
1159,2647091335,402010722
1160,2937226916,230409261
1161,2937226916,230409261
1162,40276045,313385516
1163,2647091335,892890840376520706
1164,103086579,1047767127984234496
1165,896763929338269696,275304873
1166,3150940290,748999303331508224
1167,45075214,953687963992502273
1168,103086579,3107421535
1169,143409262,1007111115300589568
1170,2937226916,2937226916
1171,951825576771203072,726939899979423744
1172,103739847,140471114
1173,381036687,1046846558
1174,1066009568487120898,2273675795
1175,2299754869,875615515464548352
1176,2937226916,2782359896
1177,17537467,1083066139
1178,40276045,394162289
1179,381036687,2188752138
1180,381036687,1096576987496251394
1181,45075214,1057310335974150145
1182,1059132456362749955,110772179
1183,1571261858,3301051974
1184,86004041,87775155
1185,125972956,2197377404
1186,795614336672796672,4664882434
1187,103739847,59714966
1188,1097841762104758275,285280375
1189,40569347,99641362
1190,2937226916,2937226916
1191,381036687,1013455123090104320
1192,103086579,1608527869
1193,1096452712760295426,285280375
1194,103086579,1076876993889615872
1195,318966340,2545705712
1196,40276045,96444573
1197,1024185059811553280,2969169408
1198,103739847,1867679772
1199,890656879,285280375
1200,103086579,285280375
1201,381036687,1078637653371715585
1202,178700286,1057310335974150145
1203,944073725460336641,855788657189539840
1204,1681085179,387435867
1205,703065036701376513,2744522383
1206,103739847,2603176291
1207,3222354325,232131910
1208,896763929338269696,1011181285727928320
1209,703065036701376513,1048543498423549952
1210,891234353874739201,2375062302
1211,381036687,4242012192
1212,103086579,285280375
1213,103739847,801503636865986560
1214,517718419,823378525960933376
1215,986933865322180608,1063478154768068608
1216,103086579,2212366100
1217,2647091335,2670763158
1218,2647091335,2670763158
1219,45075214,2864318054
1220,896763929338269696,3300655461
1221,24139516,155164850
1222,103086579,3637523779
1223,811212449525465088,285280375
1224,2647091335,4827760642
1225,4614223707,4770873075
1226,103086579,1065982826351337472
1227,103739847,855476092236292096
1228,4614223707,842606463121993728
1229,40276045,871937820
1230,896763929338269696,435567565
1231,103086579,129581704
1232,317733020,872718094338326528
1233,192547775,285280375
1234,1681085179,579614977
1235,45075214,501921135
1236,890656879,470640682
1237,381036687,420217473
1238,53089452,869092927401742336
1239,1053204869329416192,1011916520434356225
1240,2647091335,2483728046
1241,143409262,890946807085379585
1242,896763929338269696,199208615
1243,103086579,1011916520434356225
1244,890656879,739365484794105857
1245,1696190059,161599798
1246,2373182250,2932022630
1247,2647091335,784868478138318849
1248,2231471756,1855017398
1249,103086579,1536286315
1250,896763929338269696,889542657399291904
1251,1096452712760295426,1080496414034137089
1252,849455943893090304,111423987
1253,1183781550,3637523779
1254,24139516,71557735
1255,1681085179,742618110885122048
1256,896763929338269696,285280375
1257,791173286507978753,476516451
1258,890656879,32842382
1259,381036687,935496760822288384
1260,38649374,285280375
1261,57892321,42189990
1262,1059132456362749955,4896737897
1263,381036687,821060769097850881
1264,1147960591,122409659
1265,1096452712760295426,1080496414034137089
1266,4614223707,1522637556
1267,45075214,885760605596123136
1268,24139516,157625378
1269,890067882385735682,285280375
1270,52119862,2305872534
1271,1052532749851013126,4387939992
1272,1681085179,617827066
1273,45075214,468414715
1274,1060233420700377088,739946221096308736
1275,103086579,205189321
1276,143409262,1097948156501716992
1277,45075214,791528651552686080
1278,977821928936394753,898648428711989249
1279,1053204869329416192,298502580
1280,97806604,731523363819098114
1281,1053204869329416192,536521287
1282,45075214,952122275985350656
1283,381036687,175682215
1284,1681085179,2303386854
1285,1079851211883393024,1688830495
1286,896763929338269696,225024981
1287,2752544727,1021124956787232768
1288,1049297819503288321,2594370324
1289,924937062758932480,793511123836366849
1290,1083712296797401088,3867587892
1291,143409262,705972935232598017
1292,1015235827033657344,3225476479
1293,381036687,1181100158
1294,143409262,176035180
1295,381036687,1035763419708674048
1296,1147960591,1074340747955105793
1297,2373182250,2691710990
1298,896763929338269696,99944372
1299,143409262,3067801994
1300,103739847,95022757
1301,1092885478125142016,1099202164600127489
1302,1068888513293271040,1096668080594448385
1303,716712275583877120,1030772695556935680
1304,381036687,52677643
1305,2262642157,2262642157
1306,1625543484,487817098
1307,40276045,2416199065
1308,381036687,93143529
1309,896763929338269696,2508116794
1310,977821928936394753,1090684595832586241
1311,703065036701376513,1068561010896838658
1312,74968418,140309571
1313,43112080,712209695524659200
1314,1059132456362749955,952122275985350656
1315,1097422533018701824,2912291300
1316,1083712296797401088,611699601
1317,45075214,3278410838
1318,381036687,123426001
1319,795335987354185728,100203793
1320,143409262,988309422
1321,381036687,31404957
1322,78544238,60646676
1323,2647091335,245776558
1324,977821928936394753,1090815696764919808
1325,896763929338269696,140753841
1326,53313935,100203793
1327,143409262,1009644265717280768
1328,103739847,2251666550
1329,716712275583877120,127945416
1330,4753297453,740419471182036992
1331,381036687,141531140
1332,1024354495172632578,140725779
1333,2647091335,859820630195281922
1334,381036687,942589780717486083
1335,1059896820,465636064
1336,185159449,1426353606
1337,143409262,2253724069
1338,1083712296797401088,1013271863672401920
1339,143409262,864406395516588036
1340,993673171940225024,739946221096308736
1341,184871087,2860002816
1342,185159449,3291907229
1343,53089452,367039592
1344,1013305270129307650,840883064528093184
1345,399988209,737236886511443968
1346,1033802626423574529,2257139660
1347,2647091335,2148913636
1348,2647091335,2148913636
1349,2647091335,2537047958
1350,381036687,808370672
1351,1681085179,73368366
1352,1053204869329416192,51367114
1353,709941334576992258,1047115813893918721
1354,890656879,2823650596
1355,1590242029,795306742028664836
1356,1696190059,96835248
1357,1083712296797401088,3183745506
1358,716712275583877120,1045768977153228801
1359,1053204869329416192,3025542593
1360,2647091335,18636729
1361,24139516,90187840
1362,1096452712760295426,1098809733232975872
1363,1053204869329416192,187997617
1364,24139516,90187840
1365,1096452712760295426,1098809733232975872
1366,896763929338269696,1006893238492336130
1367,1925785140,176340944
1368,890656879,905040485575622656
1369,95270120,979340970922688512
1370,45075214,2757671652
1371,2647091335,295717711
1372,977821928936394753,732203340
1373,1696190059,96835248
1374,2396063839,1004119067303796736
1375,1059132456362749955,1092439852480688134
1376,896763929338269696,2309550216
1377,609967325,1097739451684528128
1378,777376335048036353,946063778176679936
1379,703065036701376513,710875731186745344
1380,1013305270129307650,1091338512131997697
1381,1097841762104758275,899564121020026882
1382,3150940290,33150283
1383,39927901,2196414061
1384,874422775,121491465
1385,896763929338269696,2939487241
1386,103739847,41330576
1387,34226762,1080932712670736386
1388,2647091335,1058808798452899841
1389,2647091335,1058808798452899841
1390,45075214,1044547536764178433
1391,1063728087551156224,1395849314
1392,2647091335,2448001088
1393,2373182250,918007074193149952
1394,1681085179,54839143
1395,896763929338269696,898912184037769216
1396,1020237020000542720,1074340747955105793
1397,1497921954,60664244
1398,896763929338269696,712220940
1399,1084030878198591488,536862083
1400,2647091335,1098121333123076096
1401,103086579,3306995731
1402,977821928936394753,1026746479585779714
1403,256495314,3032448074
1404,3274739737,3274739737
1405,890067882385735682,1015235827033657344
1406,3274739737,3274739737
1407,2373182250,841047553
1408,2373182250,2362704684
1409,3274739737,3274739737
1410,1183781550,737204643021918208
1411,2647091335,2851617478
1412,890656879,454979525
1413,1011847861477072896,100272410
1414,1681085179,279014462
1415,890656879,476516451
1416,24139516,33150283
1417,709941334576992258,349120101
1418,890656879,18636729
1419,2647091335,187997617
1420,2647091335,187997617
1421,1059132456362749955,310699318
1422,1059132456362749955,310699318
1423,1696190059,96835248
1424,1681085179,1583912702
1425,1590242029,2905374884
1426,3274739737,3274739737
1427,116363549,956093404198424576
1428,3274739737,3274739737
1429,1059132456362749955,285280375
1430,103739847,987624912880726016
1431,740684335599263744,1062277316796125184
1432,993673171940225024,221844479
1433,2647091335,948850707213574144
1434,709941334576992258,930442811945533440
1435,103739847,2232995268
1436,2647091335,904708160
1437,2647091335,904708160
1438,2647091335,948850707213574144
1439,2647091335,975542455
1440,262599973,126965792
1441,2647091335,1894239990
1442,260156141,285726305
1443,1696190059,948850707213574144
1444,2647091335,1894239990
1445,2647091335,975542455
1446,1059132456362749955,702179244105973760
1447,889565015556096001,1016783094861492224
1448,784564429480484865,64816005
1449,517718419,863030798
1450,1097841762104758275,2739903538
1451,890656879,706628373
1452,1013305270129307650,989798046924861441
1453,149495617,225024981
1454,829236859452678144,564929859
1455,24139516,154211878
1456,955319993545076742,1019543615201107969
1457,24139516,70471053
1458,24139516,126592284
1459,1052532749851013126,2305872534
1460,40276045,889531209843343360
1461,1590242029,41415674
1462,45075214,1055997524874539008
1463,427205543,896658434480717824
1464,1147960591,753388263675682816
1465,890067882385735682,1029294777660067840
1466,977821928936394753,784336757890228224
1467,2647091335,239509295
1468,45075214,1094164831354146816
1469,2647091335,239509295
1470,1059896820,3161458663
1471,43112080,905536651027505152
1472,103739847,4208226558
1473,1681085179,843897510942969857
1474,125972956,87005180
1475,2752544727,1029294777660067840
1476,924937062758932480,913087005826994176
1477,1053204869329416192,7370332
1478,1681085179,136459202
1479,1681085179,1096761942453166080
1480,45075214,310699318
1481,889565015556096001,1091729117496688641
1482,43112080,493913482
1483,113669534,327434221
1484,1590242029,472979726
1485,40276045,1319736217
1486,2647091335,1051486364775022593
1487,832883405889142785,871211971399622656
1488,2647091335,1051486364775022593
1489,1084030878198591488,1066279338050551810
1490,890067882385735682,881128528892366848
1491,716712275583877120,4427985989
1492,1084030878198591488,1066279338050551810
1493,2647091335,83156252
1494,103086579,77201005
1495,1084030878198591488,1066279338050551810
1496,43112080,995333912963567617
1497,24139516,802963455124717568
1498,1024185059811553280,1055616955607117824
1499,1696190059,1099201714668765184
1500,2647091335,2286607777
1501,1020237020000542720,315139766
1502,125972956,117767974
1503,1084030878198591488,1066279338050551810
1504,1497921954,1081748431054475264
1505,891234353874739201,3273794029
1506,53313935,1069092658986065920
1507,2647091335,3233873545
1508,2752544727,823076302995324929
1509,40276045,2578308889
1510,1059896820,921724794973728768
1511,1020237020000542720,870334211709956097
1512,1590242029,137877006
1513,1024185059811553280,3298005926
1514,369988367,2296464888
1515,1062047062752079873,954188773595598848
1516,421916313,2758351190
1517,40276045,2936753136
1518,955319993545076742,825232966817296384
1519,977821928936394753,1021124956787232768
1520,3022014266,959192548710510592
1521,55500802,2755649220
1522,369988367,808148539830243329
1523,716712275583877120,2789443572
1524,1068888513293271040,1068888513293271040
1525,45075214,736816146373087232
1526,1084030878198591488,954188773595598848
1527,1084030878198591488,954188773595598848
1528,791173286507978753,119050874
1529,1096710570399711232,3306995731
1530,1084030878198591488,954188773595598848
1531,2396063839,2883877316
1532,780047067934760960,826109528789893121
1533,1097841762104758275,1011916520434356225
1534,890656879,3273794029
1535,45075214,925220077389123585
1536,1067435388271128589,1583194483
1537,103086579,1088372385881808896
1538,113669534,2603176291
1539,2647091335,1081158941785116672
1540,24139516,52384564
1541,103739847,2300903862
1542,2647091335,1098008457372975104
1543,2647091335,830473274664579072
1544,982411422905778176,828942752503197696
1545,1083712296797401088,1050449037705375744
1546,125972956,1003692518125342720
1547,1084030878198591488,954188773595598848
1548,2647091335,925077948591411200
1549,78544238,974035241361903616
1550,1681085179,808370672
1551,889565015556096001,1020009396665974784
1552,1003692518125342720,3866595973
1553,1097841762104758275,905040485575622656
1554,2893366337,979473504
1555,103739847,140733385
1556,896763929338269696,886205796400463872
1557,2647091335,464635763
1558,39927901,2318466685
1559,1024185059811553280,131446387
1560,2647091335,2978392757
1561,103739847,2150780989
1562,45075214,1030442751496740864
1563,45075214,705585197547397120
1564,1696190059,520233246
1565,45075214,2318466685
1566,1053204869329416192,905040485575622656
1567,1681085179,239310673
1568,293064196,279858263
1569,1147960591,52056905
1570,890067882385735682,1021124956787232768
1571,977821928936394753,3401954594
1572,2647091335,2443444240
1573,1059896820,2793799635
1574,1590242029,1492429453
1575,2647091335,395163528
1576,45075214,865245372683358209
1577,716712275583877120,754337975765463040
1578,43112080,728486277683777536
1579,116363549,357461123
1580,447626422,797412192
1581,40276045,62047622
1582,43112080,910772216933109760
1583,40276045,3236505228
1584,43112080,987961901345845249
1585,890067882385735682,1072162116541562880
1586,24139516,20704987
1587,17537467,2548080494
1588,24139516,20704987
1589,395163528,773259367
1590,517718419,285998700
1591,420649182,965660774315196421
1592,716712275583877120,716712275583877120
1593,703065036701376513,146343501
1594,97806604,892809079952998400
1595,1032210646945779712,1033631282092290048
1596,256495314,30840982
1597,890656879,178895671
1598,2647091335,979669383470616577
1599,3166026919,1011916520434356225
1600,709941334576992258,885898291447255041
1601,43112080,1015537901596266496
1602,1053204869329416192,1890541950
1603,1060233420700377088,221844479
1604,1024185059811553280,924258857613869057
1605,1060233420700377088,221844479
1606,890067882385735682,862690317945982977
1607,1681085179,401184039
1608,740684335599263744,2598624036
1609,2373182250,2392874516
1610,103739847,516452320
1611,24139516,67271209
1612,256495314,811489710136623104
1613,103739847,140406780
1614,891234353874739201,2459520529
1615,43112080,910017494567579648
1616,1060233420700377088,221844479
1617,103086579,2459520529
1618,2647091335,39117255
1619,1049297819503288321,520968280
1620,3166026919,905040485575622656
1621,1293960187,408063745
1622,890067882385735682,1006243682402652160
1623,4825221212,3185332585
1624,890656879,18636729
1625,890656879,947321099838038016
1626,116363549,3494956032
1627,72782473,3225476479
1628,1681085179,977234791459377153
1629,116363549,3494956032
1630,97806604,761142228974796800
1631,116363549,3494956032
1632,2647091335,945288977770254337
1633,17710740,820681351473070080
1634,154103630,1032562453551374336
1635,2647091335,464635763
1636,125972956,1059508486655090688
1637,1681085179,1272381914
1638,125972956,1966424612
1639,53313935,807298497527549953
1640,1077630953336569856,2508224077
1641,2647091335,2978392757
1642,78544238,1042462403286360065
1643,1077630953336569856,1077630953336569856
1644,1083712296797401088,1055455537784066048
1645,1681085179,448544576
1646,447626422,2600569499
1647,1625543484,1079070021387718656
1648,103739847,100411404
1649,1049297819503288321,4581620532
1650,977821928936394753,2784391122
1651,262599973,561987859
1652,1046293040137207808,1096811704250445825
1653,877506491204468736,3637523779
1654,103739847,612325856
1655,103739847,23326606
1656,45075214,1931238360
1657,977821928936394753,820627325314334720
1658,103739847,1080446615196819457
1659,1681085179,66448725
1660,1681085179,837007248102682625
1661,1096710570399711232,1011916520434356225
1662,1013305270129307650,896985363087974400
1663,2647091335,21804678
1664,103739847,3068636264
1665,1625543484,324196297
1666,2647091335,395163528
1667,1096137283361738752,146343501
1668,2647091335,4827760642
1669,293064196,141318959
1670,795614336672796672,3840013756
1671,977821928936394753,978585978876067840
1672,45075214,937700957642686464
1673,40276045,1074144832967331840
1674,103739847,913371465608654848
1675,77475318,143769837
1676,78544238,543156208
1677,849455943893090304,184322303
1678,1052532749851013126,951863113875308544
1679,955319993545076742,882941391575187456
1680,1075079064367423488,979185525646008320
1681,890656879,375453331
1682,103739847,59197952
1683,24139516,137326055
1684,116363549,4176371309
1685,103739847,830271021332758528
1686,256495314,80866091
1687,2647091335,1083485274
1688,3521112432,706628373
1689,103739847,853944869802446848
1690,1075079064367423488,979185525646008320
1691,2647091335,736613124736962560
1692,890067882385735682,810109006412972037
1693,944073725460336641,3045694298
1694,262599973,823837732195667968
1695,2231471756,833616663559938053
1696,103739847,833160560002752512
1697,1681085179,884266050484928512
1698,1013305270129307650,896985363087974400
1699,849455943893090304,4491142396
1700,78544238,242652753
1701,890067882385735682,978585978876067840
1702,740684335599263744,764545403517800448
1703,40276045,2273135850
1704,116363549,221773009
1705,40276045,2706911023
1706,849455943893090304,175472528
1707,103739847,2943859926
1708,185159449,461938588
1709,116363549,1584241662
1710,849455943893090304,84737712
1711,896763929338269696,1219976934
1712,74968418,812715961652563968
1713,1013305270129307650,896985363087974400
1714,103739847,177154495
1715,1013305270129307650,896985363087974400
1716,1013305270129307650,896985363087974400
1717,1013305270129307650,896985363087974400
1718,1013305270129307650,896985363087974400
1719,1013305270129307650,896985363087974400
1720,1013305270129307650,896985363087974400
1721,24139516,147527441
1722,896763929338269696,937700957642686464
1723,1059896820,814934314811068416
1724,1681085179,737666220770484231
1725,3979294758,736613124736962560
1726,119304556,4661642012
1727,103739847,1465206535
1728,849455943893090304,714671751423201282
1729,24139516,64816005
1730,116363549,4661248109
1731,103739847,1020976748979212288
1732,1082231035239133184,138425862
1733,24139516,157652941
1734,1096137283361738752,286596976
1735,78544238,2173434908
1736,103086579,852853269584072704
1737,2647091335,844954380025708544
1738,53313935,1098585410895175682
1739,116363549,154857864
1740,39927901,788463970546028544
1741,606435540,1007651509339910146
1742,2647091335,844954380025708544
1743,185159449,915526622975074304
1744,24139516,746967018
1745,709941334576992258,957620011648081920
1746,45075214,2342025980
1747,256495314,168424456
1748,317733020,406174874
1749,78544238,77201005
1750,1096710570399711232,1013492956018376704
1751,103739847,484794613
1752,74968418,260156141
1753,1090815696764919808,2783066318
1754,78544238,4288246874
1755,988643712853934080,4533007212
1756,2647091335,2670035048
1757,40276045,724156612559003648
1758,993673171940225024,757729357796343809
1759,977821928936394753,950783123327012864
1760,709941334576992258,2670763158
1761,185159449,1020977330284613632
1762,78544238,3185332585
1763,53313935,3183770563
1764,993673171940225024,772747316876996608
1765,119304556,149109233
1766,1059896820,2437957884
1767,369988367,808148539830243329
1768,849455943893090304,4807763413
1769,1083712296797401088,913344544925564928
1770,16447263,714457831576043520
1771,3521112432,852853269584072704
1772,703065036701376513,718456736160436225
1773,45075214,1017455466354565120
1774,2373182250,260156141
1775,1681085179,2407491720
1776,176767960,1643367187
1777,185159449,143395943
1778,1059896820,2335353992
1779,1083712296797401088,1078304702973071360
1780,45075214,1099009076883832832
1781,977821928936394753,532214301
1782,86004041,297934936
1783,1033802626423574529,260156141
1784,86004041,1011916520434356225
1785,78544238,297934936
1786,101430084,260156141
1787,185159449,143395943
1788,703065036701376513,1046444284763934720
1789,116363549,3482756180
1790,40276045,1036781815
1791,1147960591,1077628802220449793
1792,192547775,1076884940795478017
1793,78544238,905040485575622656
1794,45075214,552219477
1795,1681085179,2291663381
1796,110200344,837306372261838848
1797,2647091335,1018090777283612672
1798,103739847,1577949638
1799,103086579,629057411
1800,65609330,124700160
1801,703065036701376513,862970815100407808
1802,3521112432,963992333766111232
1803,1052532749851013126,4610503698
1804,24139516,287193012
1805,45075214,2225654040
1806,1075384574702706689,2834749098
1807,1681085179,843806315222913024
1808,507896140,1093781749207724032
1809,1059896820,845650340259266560
1810,1147960591,2534166048
1811,891234353874739201,96120676
1812,1075384574702706689,2834749098
1813,2647091335,1096816596193067009
1814,2647091335,616501388
1815,1696190059,312704201
1816,45075214,889634500191408128
1817,1049297819503288321,895601237541789696
1818,101430084,749758978956075008
1819,45075214,208100912
1820,45075214,896077545606701056
1821,78544238,119304556
1822,45075214,2953662626
1823,703065036701376513,797059167299268608
1824,1059896820,1615112232
1825,2373182250,987597108357328896
1826,1083712296797401088,1008198724022099968
1827,39927901,858400223881830401
1828,149495617,1099665827433930752
1829,97806604,1092486006111170560
1830,977821928936394753,945288977770254337
1831,24139516,133638871
1832,955319993545076742,933282004627574785
1833,2647091335,261506938
1834,45075214,46650097
1835,116363549,943183858299793408
1836,116363549,137051642
1837,116363549,137051642
1838,1083712296797401088,3639614772
1839,103086579,4288246874
1840,116363549,137051642
1841,740684335599263744,975675848085901312
1842,852725163313451008,2440240274
1843,2752544727,1037710443454889990
1844,469955130,3273794029
1845,2647091335,468030754
1846,1681085179,1061105003174223873
1847,119304556,905040485575622656
1848,24139516,554656797
1849,977821928936394753,1043886522334949376
1850,45075214,1931238360
1851,45075214,951030371034034178
1852,222867001,924642821641924608
1853,2396063839,891344779623231488
1854,97806604,1608725858
1855,45075214,1046803415710535680
1856,24139516,705567770482778113
1857,1053334186629754881,1096799478886121472
1858,103086579,1018905355647160323
1859,977821928936394753,1068126321493053447
1860,740684335599263744,788463970546028544
1861,103739847,130426395
1862,45075214,4841413367
1863,103086579,119304556
1864,45075214,809955632132616192
1865,103086579,760869378
1866,45075214,720517180425707521
1867,366672027,1030388710905278468
1868,45075214,1090628591698747393
1869,1681085179,2487015505
1870,1681085179,1004570383813492736
1871,103739847,45599926
1872,977821928936394753,791878225
1873,2166035546,797059167299268608
1874,310299649,285280375
1875,310299649,285280375
1876,703065036701376513,751815315328237568
1877,849455943893090304,755628919966097408
1878,318966340,285009184
1879,1053334186629754881,1096799478886121472
1880,86004041,32377281
1881,318966340,618230346
1882,103739847,1003651047561129984
1883,2695009326,1085426961181077504
1884,62762183,69901203
1885,103739847,923253642370486272
1886,39927901,409802802
1887,849455943893090304,755628919966097408
1888,1003692518125342720,1093781749207724032
1889,3046490198,847827371633893376
1890,1681085179,175682215
1891,86004041,852853269584072704
1892,890656879,1045190873611268096
1893,1003692518125342720,1093781749207724032
1894,103086579,3287454002
1895,318966340,2472208410
1896,103086579,923907004350980101
1897,1681085179,175682215
1898,1681085179,698990000738795520
1899,22763833,2395405604
1900,2647091335,1485326900
1901,256495314,287391929
1902,103086579,3033693676
1903,103086579,1000613051341586433
1904,1681085179,45177874
1905,74968418,890886953037647872
1906,1147960591,347067159
1907,703065036701376513,2556673646
1908,45075214,166210754
1909,977821928936394753,1035944022550962176
1910,2752544727,2752544727
1911,103739847,113655965
1912,896763929338269696,409802802
1913,703065036701376513,292403982
1914,2556099272,905040485575622656
1915,17965523,126676393
1916,890656879,836295150
1917,24139516,170438644
1918,45075214,164392646
1919,1066009568487120898,842375507828170752
1920,951825576771203072,797059167299268608
1921,317733020,809708128400850944
1922,116363549,2342090749
1923,103739847,1660636646
1924,890656879,836295150
1925,977821928936394753,1061281065078321152
1926,420649182,1615674798
1927,86004041,400046267
1928,369988367,3066978606
1929,2752544727,2752544727
1930,24139516,488578369
1931,2752544727,2752544727
1932,2752544727,2752544727
1933,2752544727,2752544727
1934,1027409164329340928,372156772
1935,103739847,1096203748823654401
1936,977821928936394753,1058259951422861313
1937,103086579,186636810
1938,2647091335,730931066
1939,1013305270129307650,1013305270129307650
1940,17965523,126676393
1941,1013305270129307650,1013305270129307650
1942,1013305270129307650,1013305270129307650
1943,110200344,110200344
1944,1013305270129307650,1013305270129307650
1945,45075214,2256729481
1946,1013305270129307650,1013305270129307650
1947,39927901,1014750704530001921
1948,784564429480484865,37476874
1949,103086579,1088072051733213185
1950,977821928936394753,592795714
1951,1003692518125342720,2459520529
1952,1053334186629754881,1090628591698747393
1953,858946279082139649,2480047106
1954,24139516,21671123
1955,24139516,3940122682
1956,2752544727,2752544727
1957,118395320,951270680
1958,116363549,312608753
1959,45075214,908627653695082496
1960,896763929338269696,341514179
1961,2396063839,485591376
1962,977821928936394753,709627805634600960
1963,2647091335,2956041967
1964,1681085179,2480047106
1965,890067882385735682,3401954594
1966,890656879,37476874
1967,2647091335,4481553562
1968,944073725460336641,756469960118009856
1969,3979294758,178700286
1970,1147960591,165107930
1971,103739847,992185944047472640
1972,2191995943,2230236176
1973,246215806,3837358934
1974,45075214,457394255
1975,1003692518125342720,905040485575622656
1976,420649182,1038536659640438785
1977,103739847,812471573940563968
1978,116363549,28856818
1979,45075214,875143920
1980,116363549,3162851371
1981,167328705,1062671932984827905
1982,116363549,757729357796343809
1983,849455943893090304,779161976752701440
1984,185159449,704204229376872449
1985,116363549,28856818
1986,167328705,1062671932984827905
1987,53313935,764825577887043584
1988,744589176281137152,1060134345397026816
1989,2752544727,1463323556
1990,45075214,925220077389123585
1991,951051658049368069,1012616451612606464
1992,77475318,2997285325
1993,45075214,2209413664
1994,74968418,2916342008
1995,819440866804830209,819440866804830209
1996,1497921954,944795696405790720
1997,977821928936394753,1047340091771895808
1998,977821928936394753,895590221529612289
1999,1082231035239133184,880064172871917568
2000,1094164831354146816,982542339997667328
2001,2396063839,4887507747
2002,103739847,581230076
2003,1066009568487120898,895590221529612289
2004,40616820,948368744031465472
2005,1095300303975522305,896658434480717824
2006,24139516,30198350
2007,1079851211883393024,1004639640299556864
2008,1079851211883393024,215633263
2009,16447263,3189757004
2010,86004041,905040485575622656
2011,2647091335,1028328158599290880
2012,116363549,273172949
2013,45075214,865380906
2014,103739847,1316351750
2015,890067882385735682,2611161384
2016,849455943893090304,244894034
2017,149495617,2467940504
2018,1032210646945779712,1046471338959953921
2019,45075214,895590221529612289
2020,1013305270129307650,857616202297991169
2021,1681085179,75498470
2022,45075214,1098359227
2023,1032210646945779712,945843983359475713
2024,45075214,360297262
2025,1681085179,1159282230
2026,3521112432,905040485575622656
2027,116363549,609643360
2028,24139516,1690508892
2029,45075214,797804908439371776
2030,1681085179,1030918207823990784
2031,1013305270129307650,985427130761793536
2032,1013305270129307650,985427130761793536
2033,1013305270129307650,985427130761793536
2034,1013305270129307650,985427130761793536
2035,116363549,905040485575622656
2036,1013305270129307650,985427130761793536
2037,1013305270129307650,985427130761793536
2038,1013305270129307650,985427130761793536
2039,1013305270129307650,985427130761793536
2040,116363549,905040485575622656
2041,1013305270129307650,985427130761793536
2042,1013305270129307650,985427130761793536
2043,1013305270129307650,985427130761793536
2044,116363549,905040485575622656
2045,1013305270129307650,985427130761793536
2046,1013305270129307650,985427130761793536
2047,116363549,905040485575622656
2048,1681085179,1865020194
2049,116363549,905040485575622656
2050,116363549,905040485575622656
2051,116363549,905040485575622656
2052,116363549,905040485575622656
2053,1041640173526646784,1012725990555049987
2054,1681085179,989423276
2055,116363549,905040485575622656
